TAG,shipname,definition,hull,version_name,pride_of_the_fleet,location,task_force_name,naval_base,fleet_name
KAM,Yamashiro,battle_carrier,ship_hull_battle_carrier_1,Huso Class,,13545,Dai 1 Sentai,13545,Jyoubi Kantai
KAM,Ise,battle_carrier,ship_hull_battle_carrier_1,Ise Class,,13545,Dai 1 Sentai,13545,Jyoubi Kantai
KAM,Hyuga,battle_carrier,ship_hull_battle_carrier_1,Ise Class,,13545,Dai 1 Sentai,13545,Jyoubi Kantai
KAM,Huji,battleship,ship_hull_pre_dreadnought_0,Huji Class,,13545,Dai 2 Sentai,13545,Jyoubi Kantai
KAM,Shikishima,battle_carrier,ship_hull_pd_battle_carrier,Shikishima Class,,13545,Dai 2 Sentai,13545,Jyoubi Kantai
KAM,Asahi,battle_carrier,ship_hull_pd_battle_carrier,Shikishima Class,,13545,Dai 2 Sentai,13545,Jyoubi Kantai
KAM,Yakumo,cruiser_carrier,ship_hull_cruiser_armored_cruiser_carrier,Kasuga Class,,4728,Dai 3 Sentai,13545,Jyoubi Kantai
KAM,Izumo,cruiser_carrier,ship_hull_cruiser_armored_cruiser_carrier,Kasuga Class,,4728,Dai 3 Sentai,13545,Jyoubi Kantai
KAM,Iwate,cruiser_carrier,ship_hull_cruiser_armored_cruiser_carrier,Kasuga Class,,4728,Dai 3 Sentai,13545,Jyoubi Kantai
KAM,Kasuga,cruiser_carrier,ship_hull_cruiser_armored_cruiser_carrier,Kasuga Class,,4728,Dai 3 Sentai,13545,Jyoubi Kantai
KAM,Asama,cruiser_carrier,ship_hull_cruiser_armored_cruiser_carrier,Kasuga Class,,4728,Dai 3 Sentai,13545,Jyoubi Kantai
KAM,Tokiwa,cruiser_carrier,ship_hull_cruiser_armored_cruiser_carrier,Kasuga Class,,4728,Dai 3 Sentai,13545,Jyoubi Kantai
KAM,Oodomari,light_cruiser,ship_hull_cruiser_0_transport_remodeling,Oodomari Class,,4728,Dai 3 Sentai,13545,Jyoubi Kantai
KAM,Jyunyo,light_carrier,ship_hull_carrier_conversion_mc,Jyunyo Class,,13067,Dai 4 Sentai,13545,Jyoubi Kantai
KAM,Hiyo,light_carrier,ship_hull_carrier_conversion_mc,Jyunyo Class,,13067,Dai 4 Sentai,13545,Jyoubi Kantai
KAM,Housyo,carrier,ship_hull_carrier_0,Housyo Class,,13067,Dai 4 Sentai,13545,Jyoubi Kantai
KAM,Ryuho,light_carrier,ship_hull_carrier_conversion_tp,Ryuuhou Class,,13067,Dai 4 Sentai,13545,Jyoubi Kantai
KAM,Chitose,light_cruiser,ship_hull_cruiser_3,Chiyoda Class,,13067,Dai 4 Sentai,13545,Jyoubi Kantai
KAM,Michishio,destroyer,ship_hull_light_2,Asashio Class,,13067,Dai 4 Sentai,13545,Jyoubi Kantai
KAM,Asagumo,destroyer,ship_hull_light_2,Asashio Class,,13067,Dai 4 Sentai,13545,Jyoubi Kantai
KAM,Yamagumo,destroyer,ship_hull_light_2,Asashio Class,,13067,Dai 4 Sentai,13545,Jyoubi Kantai
KAM,Yamashiomaru,light_carrier,ship_hull_carrier_conversion_mc,Yamashiomaru Class,,12207,Dai 5 Sentai,13545,Jyoubi Kantai
KAM,Umishiomaru,light_carrier,ship_hull_carrier_conversion_mc,Yamashiomaru Class,,12207,Dai 5 Sentai,13545,Jyoubi Kantai
KAM,Chiyoda,light_cruiser,ship_hull_cruiser_3,Chiyoda Class,,12207,Dai 5 Sentai,13545,Jyoubi Kantai
KAM,Akatsuki,destroyer,ship_hull_light_2,Hubuki Class,,12207,Dai 5 Sentai,13545,Jyoubi Kantai
KAM,Hibiki,destroyer,ship_hull_light_2,Hubuki Class,,12207,Dai 5 Sentai,13545,Jyoubi Kantai
KAM,Ikaduti,destroyer,ship_hull_light_2,Hubuki Class,,12207,Dai 5 Sentai,13545,Jyoubi Kantai
KAM,Inaduma,destroyer,ship_hull_light_2,Hubuki Class,,12207,Dai 5 Sentai,13545,Jyoubi Kantai
KAM,Kashihara,light_cruiser,ship_hull_cruiser_3,Kashihara Class,,13553,Dai 6 Sentai,13545,Jyoubi Kantai
KAM,Shiranui,destroyer,ship_hull_light_3,Kagerou Class,,13553,Dai 6 Sentai,13545,Jyoubi Kantai
KAM,Yukikaze,destroyer,ship_hull_light_3,Kagerou Class,,13553,Dai 6 Sentai,13545,Jyoubi Kantai
KAM,Amatsukaze,destroyer,ship_hull_light_3,Kagerou Class,,13553,Dai 6 Sentai,13545,Jyoubi Kantai
KAM,Urakaze,destroyer,ship_hull_light_3,Kagerou Class,,13553,Dai 6 Sentai,13545,Jyoubi Kantai
KAM,Isokaze,destroyer,ship_hull_light_3,Kagerou Class,,13553,Dai 6 Sentai,13545,Jyoubi Kantai
KAM,Hamakaze,destroyer,ship_hull_light_3,Kagerou Class,,13553,Dai 6 Sentai,13545,Jyoubi Kantai
KAM,Hinomae,light_cruiser,ship_hull_cruiser_4,Atsuta Class,,13545,Dai 7 Sentai,13545,Jyoubi Kantai
KAM,Tanikaze,destroyer,ship_hull_light_3,Kagerou Class,,13545,Dai 7 Sentai,13545,Jyoubi Kantai
KAM,Nowaki,destroyer,ship_hull_light_3,Kagerou Class,,13545,Dai 7 Sentai,13545,Jyoubi Kantai
KAM,Akigumo,destroyer,ship_hull_light_3,Kagerou Class,,13545,Dai 7 Sentai,13545,Jyoubi Kantai
KAM,Ukuru,frigate,ship_hull_frigate_2,Ukuru Class,,13545,Dai 7 Sentai,13545,Jyoubi Kantai
KAM,Okinawa,frigate,ship_hull_frigate_2,Ukuru Class,,13545,Dai 7 Sentai,13545,Jyoubi Kantai
KAM,Amami,frigate,ship_hull_frigate_2,Ukuru Class,,13545,Dai 7 Sentai,13545,Jyoubi Kantai
KAM,Kunashiri,light_cruiser,ship_hull_cruiser_4,Kasado Class,,4728,Dai 8 Sentai,13545,Jyoubi Kantai
KAM,Jingei,light_cruiser,ship_hull_cruiser_1,Jingei Class,,4728,Dai 8 Sentai,13545,Jyoubi Kantai
KAM,Tyougei,light_cruiser,ship_hull_cruiser_1,Jingei Class,,4728,Dai 8 Sentai,13545,Jyoubi Kantai
KAM,Hakugei,light_cruiser,ship_hull_cruiser_2,Hakugei Class,,4728,Dai 8 Sentai,13545,Jyoubi Kantai
KAM,Kokugei,light_cruiser,ship_hull_cruiser_2,Hakugei Class,,4728,Dai 8 Sentai,13545,Jyoubi Kantai
KAM,Soya,cruiser_carrier,ship_hull_cruiser_carrier_0,Souya Class,,4728,Dai 8 Sentai,13545,Jyoubi Kantai
KAM,Suzunami,destroyer,ship_hull_light_2,Suzunami Class,,4728,Dai 8 Sentai,13545,Jyoubi Kantai
KAM,Sazanami,destroyer,ship_hull_light_2,Suzunami Class,,4728,Dai 8 Sentai,13545,Jyoubi Kantai
KAM,Ro go Dai 35 Sensuikan,submarine,ship_hull_submarine_2,Kai Tyu VII Class,,4728,Dai 9 Sentai,13545,Jyoubi Kantai
KAM,Ro go Dai 36 Sensuikan,submarine,ship_hull_submarine_2,Kai Tyu VII Class,,4728,Dai 9 Sentai,13545,Jyoubi Kantai
KAM,Ro go Dai 37 Sensuikan,submarine,ship_hull_submarine_2,Kai Tyu VII Class,,4728,Dai 9 Sentai,13545,Jyoubi Kantai
KAM,Ro go Dai 38 Sensuikan,submarine,ship_hull_submarine_2,Kai Tyu VII Class,,4728,Dai 9 Sentai,13545,Jyoubi Kantai
KAM,Ro go Dai 39 Sensuikan,submarine,ship_hull_submarine_2,Kai Tyu VII Class,,13545,Dai 10 Sentai,13545,Jyoubi Kantai
KAM,Ro go Dai 40 Sensuikan,submarine,ship_hull_submarine_2,Kai Tyu VII Class,,13545,Dai 10 Sentai,13545,Jyoubi Kantai
KAM,Ro go Dai 41 Sensuikan,submarine,ship_hull_submarine_2,Kai Tyu VII Class,,13545,Dai 10 Sentai,13545,Jyoubi Kantai
KAM,Ro go Dai 42 Sensuikan,submarine,ship_hull_submarine_2,Kai Tyu VII Class,,13545,Dai 10 Sentai,13545,Jyoubi Kantai
